"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-09","0.00","66","74","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-10","0.00","74","79","67"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-11","0.22","68","76","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-12","0.50","58","68","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-13","0.38","54","60","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-14","0.16","49","53","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-15","0.03","49","54","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-16","0.22","49","55","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-17","0.09","48","53","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-18","0.23","50","55","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-19","0.00","56","62","35"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-20","0.00","62","69","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-21","0.14","65","69","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-22","0.00","60","65","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-23","0.02","70","76","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-24","0.00","74","79","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-25","0.00","72","83","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-26","0.00","61","64","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-27","0.00","69","72","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-28","0.00","64","72","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-29","0.00","60","67","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-30","2.09","56","60","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-03-31","0.28","51","52","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-01","0.00","59","71","37"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-02","0.03","54","56","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-03","0.00","56","60","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-04","0.00","63","69","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-05","0.00","53","56","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-06","0.24","58","60","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-07","0.13","64","69","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-08","0.00","60","71","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-09","0.00","65","70","52"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-10","0.20","68","73","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-11","0.07","61","67","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-12","0.31","62","66","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-13","0.00","66","72","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-14","0.00","65","72","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-15","0.00","64","64","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-16","0.03","57","59","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-17","0.00","60","59","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-18","0.00","59","59","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-19","0.16","55","59","36"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-20","0.89","47","51","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-21","0.02","51","54","38"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-22","0.20","56","55","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-23","0.20","52","52","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-24","0.00","54","55","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-25","1.10","51","60","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-26","0.36","47","50","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-27","0.09","49","52","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-28","0.00","55","60","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-29","0.00","53","56","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-04-30","0.07","50","53","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-01","0.05","56","56","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-02","0.08","54","60","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-03","0.02","53","56","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-04","0.16","55","55","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-05","0.00","59","60","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-06","0.00","69","79","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-07","0.02","71","78","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-08","0.02","65","69","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-09","0.00","64","67","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-10","0.00","66","70","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-11","0.07","60","61","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-12","0.00","58","62","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-13","0.00","58","60","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-14","0.00","57","62","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-15","0.11","64","74","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-16","0.18","59","64","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-17","0.00","61","68","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-18","0.00","76","80","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-19","0.00","79","86","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-20","0.00","74","76","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-21","0.01","63","71","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-22","0.00","67","72","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-23","0.02","65","71","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-24","0.11","62","63","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-25","0.77","58","62","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-26","0.07","57","61","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-27","0.00","62","63","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-28","0.01","72","79","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-29","0.00","70","77","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-30","0.01","81","89","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-05-31","0.00","66","74","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-01","0.00","78","87","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-02","0.03","71","79","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-03","0.01","63","66","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-04","0.00","68","76","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-05","0.00","73","81","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-06","0.00","68","73","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-07","0.00","72","79","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-08","0.02","75","82","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-09","0.00","61","64","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-10","0.00","68","73","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-11","0.00","74","82","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-12","0.00","70","74","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-13","0.00","76","80","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-14","0.00","77","81","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-15","0.00","82","91","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-16","0.00","69","73","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-17","0.00","67","71","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-18","0.00","68","70","52"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-19","0.00","68","72","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-20","0.00","68","72","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-21","0.00","71","76","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-22","0.00","67","70","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-23","0.00","67","69","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-24","0.07","66","69","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-25","0.01","63","65","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-26","0.17","60","62","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-27","0.52","60","65","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-28","0.08","58","60","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-29","0.00","62","66","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-06-30","0.00","68","72","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-01","0.38","67","74","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-02","0.55","61","66","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-03","0.00","66","68","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-04","0.00","73","78","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-05","0.00","68","70","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-06","0.00","69","71","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-07","0.00","77","92","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-08","0.02","68","68","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-09","0.06","65","67","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-10","0.00","65","68","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-11","0.00","67","71","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-12","0.00","68","71","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-13","0.00","70","74","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-14","0.01","69","73","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-15","0.00","70","73","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-16","0.00","70","75","52"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-17","0.49","65","69","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-18","0.11","64","67","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-19","0.00","67","68","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-20","0.00","67","71","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-21","0.01","70","77","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-22","0.12","67","69","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-23","0.06","64","67","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-24","0.13","61","65","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-25","0.00","65","69","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-26","0.00","69","74","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-27","0.00","75","80","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-28","0.00","78","87","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-29","0.00","91","101","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-30","0.03","84","96","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-07-31","0.01","69","70","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-01","0.04","68","69","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-02","0.01","69","74","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-03","0.00","74","79","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-04","0.01","75","80","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-05","0.07","71","74","66"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-06","0.06","68","69","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-07","0.12","67","68","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-08","0.00","67","71","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-09","0.00","68","70","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-10","0.00","70","74","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-11","0.00","73","77","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-12","0.00","74","79","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-13","0.00","75","81","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-14","0.00","80","91","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-15","0.00","80","94","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-16","0.00","75","77","64"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-17","0.00","74","76","65"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-18","0.00","78","81","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-19","0.00","76","80","69"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-20","0.00","72","74","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-21","0.01","68","71","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-22","0.00","71","74","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-23","0.00","75","79","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-24","0.00","74","77","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-25","0.00","74","78","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-26","0.00","80","89","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-27","0.00","77","84","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-28","0.00","68","72","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-29","0.00","70","72","62"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-30","0.05","71","75","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-08-31","0.00","70","74","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-01","0.00","71","76","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-02","0.00","74","78","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-03","0.00","72","75","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-04","0.00","71","77","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-05","0.00","72","83","52"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-06","0.00","74","86","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-07","0.00","71","72","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-08","0.05","69","78","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-09","0.00","74","77","63"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-10","0.07","79","82","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-11","0.05","63","66","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-12","0.00","67","71","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-13","0.00","68","72","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-14","0.00","70","77","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-15","0.00","69","75","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-16","0.00","70","76","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-17","0.04","72","80","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-18","0.00","69","72","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-19","0.00","75","85","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-20","0.00","84","87","68"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-21","0.76","65","68","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-22","0.30","58","60","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-23","0.00","62","68","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-24","0.53","67","77","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-25","0.02","69","78","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-26","0.00","66","72","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-27","0.08","59","63","52"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-28","0.06","59","65","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-29","0.00","66","76","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-09-30","0.19","74","87","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-01","0.02","68","72","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-02","0.01","62","67","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-03","0.06","62","73","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-04","0.04","66","76","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-05","0.00","72","82","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-06","0.00","73","79","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-07","0.00","65","71","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-08","0.01","71","83","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-09","0.00","68","76","59"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-10","0.00","68","74","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-11","0.04","67","69","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-12","0.46","69","76","61"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-13","0.18","63","67","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-14","0.00","67","71","60"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-15","0.00","63","70","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-16","0.00","71","82","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-17","0.06","71","83","57"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-18","0.07","58","58","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-19","0.00","62","67","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-20","0.50","55","63","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-21","0.85","52","58","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-22","0.64","50","56","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-23","0.43","49","54","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-24","0.02","52","59","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-25","1.72","56","61","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-26","0.13","52","57","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-27","0.09","57","62","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-28","0.00","58","64","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-29","0.00","58","68","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-30","0.00","58","64","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-10-31","0.00","63","69","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-01","0.00","67","78","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-02","0.00","58","64","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-03","0.00","60","70","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-04","0.00","57","71","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-05","0.00","54","59","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-06","0.00","58","63","52"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-07","0.00","56","65","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-08","0.00","51","60","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-09","0.00","47","53","35"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-10","0.00","46","56","35"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-11","0.00","53","67","35"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-12","0.00","49","59","34"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-13","0.07","50","56","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-14","0.00","49","56","36"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-15","0.00","47","58","33"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-16","0.00","54","63","37"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-17","0.00","60","71","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-18","0.00","61","71","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-19","0.00","60","68","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-20","0.00","63","68","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-21","0.00","62","71","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-22","0.00","61","68","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-23","0.00","60","67","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-24","0.20","59","69","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-25","0.01","54","57","37"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-26","0.00","48","59","35"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-27","0.33","56","71","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-28","0.27","54","60","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-29","0.02","53","55","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-11-30","0.08","53","58","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-01","0.28","54","57","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-02","0.00","44","50","37"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-03","0.00","45","50","34"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-04","0.41","43","51","35"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-05","0.07","50","53","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-06","0.43","49","54","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-07","0.00","53","55","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-08","0.00","55","62","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-09","0.20","52","56","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-10","0.18","53","57","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-11","0.55","59","63","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-12","0.34","62","68","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-13","0.66","62","71","55"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-14","0.05","57","61","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-15","0.61","58","64","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-16","0.06","56","59","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-17","0.14","50","54","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-18","0.53","47","51","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-19","0.00","45","49","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-20","0.00","51","54","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-21","0.39","47","50","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-22","0.65","50","56","44"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-23","0.13","56","60","43"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-24","0.90","47","50","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-25","0.08","47","54","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-26","0.02","51","55","41"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-27","0.01","48","58","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-28","0.04","52","58","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-29","0.00","52","57","51"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-30","0.06","59","68","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1981-12-31","0.01","56","61","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-01","0.00","51","56","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-02","0.00","59","65","53"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-03","0.00","59","65","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-04","0.00","63","66","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-05","0.00","62","67","54"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-06","0.07","62","67","56"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-07","0.00","65","69","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-08","0.00","63","67","58"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-09","0.00","61","65","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-10","0.15","60","64","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-11","0.13","50","55","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-12","0.00","51","57","45"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-13","0.00","50","53","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-14","0.00","49","58","39"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-15","0.00","59","63","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-16","0.00","56","58","50"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-17","0.00","53","58","46"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-18","0.00","57","62","48"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-19","0.00","55","58","47"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-20","0.22","50","59","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-21","0.00","51","55","40"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-22","0.41","45","55","36"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-23","0.43","47","51","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-24","2.20","48","51","42"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-25","0.17","52","54","49"
"SPE00120611","BILBAO AEROPUERTO, SP","1982-01-26","0.48","51","55","49"
